id	creator	title	model
und:0g354f1857r	Bipasha Deb	Study of Sequence Dynamics Relationship with Binding Affinity of Pin1-WW Domain	Etd
und:0g354f18583	Mary Caitlin Sherman	ShermanMC022015D.pdf	GenericFile
und:0g354f1860n		Ph.D. student	Person
und:0g354f1859f	Claire Therese Reising	Microsoft Word - Claire_Reising_MA_thesis.docx	GenericFile
und:0g354f18610	Joungeun Lee	Anger in Thomas Aquinas and <i>Han</i>-full Anger	Etd
und:0g354f1862b	Diane Gram	ic202764j 1..10	GenericFile
und:0g354f18641		Ruth Tillman	Profile
und:0g354f18672		v2mecenefm.zip	GenericFile
und:0g354f1869r	Mandy Havert	Dissertation Camp Evaluation Form Exemplars	Dataset
und:0g354f1870z		Father Claude Allouez: the Francis Xavier of the Northwest	Document
und:0g354f18719		US7932088.pdf	GenericFile
und:0g354f1875p	dimmerma	ImmermanD062015D.pdf	GenericFile
und:0g354f18761		Noyola_0019a.jpg	GenericFile
und:0g354f1877c		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000004.jpg	GenericFile
und:0g354f18808		zbz.xml	GenericFile
und:0g354f1882z		phr.xml	GenericFile
und:0g354f18839	The Observer Student Newspaper	The Observer Records	FindingAid
und:0g354f1881m	University of Notre Dame. Women's Soccer Program.	Women's Soccer Records	FindingAid
und:0g354f1884n		hay.xml	GenericFile
und:0g354f1886b		c26.xml	GenericFile
und:0g354f18850	Montana, Frank	Frank Montana Collection	FindingAid
und:0g354f1887p	Benet, Mary.	Sister Mary Benet Papers	FindingAid
und:0g354f1889c	Wei Sun	The Significance of Gender for Latina/o Savings and Retirement	Document
und:0g354f18970		asl-20401.jpg	GenericFile
und:0g354f18b0w	George Rugg	mssp_goodman.xml	GenericFile
und:0g354f1894z	Thomas A. Stapleford	Shaping Knowledge about American Labor: External Advising at the U.S. Bureau of Labor Statistics in the Twentieth Century	Article
und:0g354f18b3x	Coomes, Edward Arthur	Edward Arthur Coomes Manuscript	FindingAid
und:0g354f18p8r		image_3644.xml	GenericFile
und:0g354f18p93		Belgium-Brussells-Theatre-Monnie.tif	GenericFile
und:0g354f18q1n		Egypt-Karnak-temple-Amon-ruins.jpg	GenericFile
und:0g354f18q20		image_2730.xml	GenericFile
und:0g354f18q3b		Germany-Frankfurt-old-house.tif	GenericFile
und:0g354f18q4p		France-Paris-fountain-S-Michael2.tif	GenericFile
und:0g354f18q6c		France-Fontainebleau-castle-int2.jpg	GenericFile
und:0g354f18q7q		image_2112.xml	GenericFile
und:0g354f18q82		France-Caen-church-S-Pierre.tif	GenericFile
und:0g354f18r0m		France-Montbard-Fontenay-Abbey.jpg	GenericFile
und:0g354f18r1z		image_2271.xml	GenericFile
und:0g354f18r29		France-Paris-church-S-Francis-Xavier.tif	GenericFile
und:0g354f18r40		France-Beauvais-court-house-former-bishops-palace.jpg	GenericFile
und:0g354f18r5b		image_2095.xml	GenericFile
und:0g354f18r6p		Greece-Athens-Erechtheion-West-Front.jpg	GenericFile
und:0g354f18r8c		Palestine-Bethlehem-church-Nativity-int-Crypt-stair.jpg	GenericFile
und:0g354f18s0x		Italy-Paestum-Temple-Neptune-int.jpg	GenericFile
und:0g354f18s18		image_1255.xml	GenericFile
und:0g354f18s2m		Italy-Padua-church-S-Justine.tif	GenericFile
und:0g354f18s49		Italy-Venice-palace-Papodopoli.jpg	GenericFile
und:0g354f18s5n		image_1063.xml	GenericFile
und:0g354f18s60		Italy-Syracuse-cathedral.tif	GenericFile
und:0g354f18s8p		Peru-Arequipa-cathedral.jpg	GenericFile
und:0g354f18t2x		Switzerland-Chillon-castle-int.jpg	GenericFile
und:0g354f18s91		image_3944.xml	GenericFile
und:0g354f18t38		image_3153.xml	GenericFile
und:0g354f18t4m		Spain-Cadiz-church-Carmel.tif	GenericFile
und:0g354f18t69		UK-England-London-tower.jpg	GenericFile
und:0k225999n60		Music Librarian	Person
und:0k225999n7b		Robert Simon	Profile
und:0k225999n8p			Person
und:0k225999n91		Matthew Sisk	Profile
und:0k225999p2x	Matthew Sisk	Three-Dimensional Gigapan Views of Archaeological Sites and Artifacts: Examples from the Paleolithic of Southwest France	Article
und:0k225999p5z		Dissertation Sites Shapefile	Dataset
und:0k225999p38	Matthew Sisk	Sisk 2010 Gigapan_Final.pdf	GenericFile
und:0k225999p7n			Person
und:0k225999p69	Matthew Sisk	Sisk_Dissertation_AllSites.zip	GenericFile
und:0k225999p80		Michael Anthony Abril	Profile
und:0k225999p9b			Person
und:0k225999q0j			Profile
und:0k225999q1w			Person
und:0k225999q27			Profile
und:0k225b01d0k	David Dressing	El Salvador National Questionnaire 1999.pdf	GenericFile
und:0k225b01d28	Jie Su	Microsoft Word - Finalized Jie Su Dissertation.doc	GenericFile
und:0k225b01d4z	Wenlong Zhang	ZhangW042010D.pdf	GenericFile
und:0k225b01d70	Scott Thompson Smith	Microsoft Word - FinalDissFormatFinalRevision.dot	GenericFile
und:0k225b01d6n	Allison Olivia Evans	Between Something and Nothing: Phenomenological Light Studies	Etd
und:0k225b01d9p	Stephen Karla	Microsoft Word - thesis draft 2.doc	GenericFile
und:0k225b01d8b	Lisa Marie DeBeer-Schmitt	Aspects of Vortex Physics in CeCoIn5	Etd
und:0k225b01f2k	Charles Adam Bee	BeeCA072011D.pdf	GenericFile
und:0k225b01f3x	Jody Samantha Nicholson	Precursors to Paternal Identity: Antecedents and Consequences of Metaparenting	Etd
und:0k225b01f5m	Pauline Bourbon	Development of potential Niemann-Pick type C therapeutics and the synthesis of caged nicotinamide and cholesterol to gain a better understanding of cholesterol biosynthesis and trafficking	Etd
und:0k225b01f48	Allison Ann Penner Regier	A Flexible Comparative Genomics Framework for Integrating Heterogeneous Sequence Data	Etd
und:0k225b01f6z	Jason Kistler Keller	Controls of Microbial Carbon Cycling in Northern Peatlands	Etd
und:0k225b01g1j		Olivia Choudhury	Profile
und:0k225b01f8n	Bipasha Deb	Microsoft Word - Thesis_Formatted	GenericFile
und:0k225b01f79	Brian P Dunn	Overhead in Communication Systems as the Cost of Constraints	Etd
und:0k225b01f90	Colleen Therese Cole	Differential Targeting of Cytoplasmic Dynein During Mitosis by Site Specific Phosphorylation	Etd
und:0k225b01g2w	Caroline L. Wilky	Chronicling Creation: Nature and History Writing, c. 1150–1240	Etd
und:0k225b01g8z		v2mecorrpt.zip	GenericFile
und:0k225b01g37	Seth Brown	Nonclassical oxygen atom transfer reactions of oxomolybdenum(VI) bis(catecholate)	Article
und:0k225b01h1v		Unknown	GenericFile
und:0k225b01h0h	Mandy Havert	2016-spr-week-camp-survey.pdf	GenericFile
und:0k225b01h6k	jfisher2	FisherJ122015D.pdf	GenericFile
und:0k225b01h7x		Noyola_0020a.jpg	GenericFile
und:0k225b01h88		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000005.jpg	GenericFile
und:0k225b01h9m	Adam R. Hickman	The Transition from Rotating Stall to Surge in an Axial Compressor	Etd
und:0k225b01j15	Guilka, Therese.	Therese Guilka Papers	FindingAid
und:0k225b01j3v	Hesburgh, Theodore Martin, 1917-	Theodore M. Hesburgh Papers	FindingAid
und:0k225b01j2h		wso.xml	GenericFile
und:0k225b01j46		obs.xml	GenericFile
und:0k225b01j5j	Hazo, Samuel John	Samuel John Hazo Papers	FindingAid
und:0k225b01j6w		frm.xml	GenericFile
und:0k225b01j77	Catholic Art Association.	Catholic Art Association Records	FindingAid
und:0k225b01j8k		ben.xml	GenericFile
und:0k225b01k04		richmansignificance_of_gender.pdf	GenericFile
und:0k225b01k5v	Thomas A. Stapleford	Prior to the First World War, the bureau’s technical consultation with non-staff members was largely informal and personal	GenericFile
und:0k225b01k8w		asl-20401.tif	GenericFile
und:0k225b01m4t		eac.xml	GenericFile
und:0k225b01z9n		Algeria-Djemila-arch-Caracalla.tif	GenericFile
und:0k225b0201g		Belgium-Mons-cathedral-S-Wandru2.jpg	GenericFile
und:0k225b0202t		image_2778.xml	GenericFile
und:0k225b02035		Egypt-Abydos-temple-Seti-2nd-hypostyle2.tif	GenericFile
und:0k225b02066		France-Versailles-hamlet-mill.jpg	GenericFile
und:0k225b0207j		image_2281.xml	GenericFile
und:0k225b0208w		France-Avignon-Palace-of-Popes-General-View.tif	GenericFile
und:0k225b0210f		France-Anet-castle-entrance.jpg	GenericFile
und:0k225b02124		France-Poitiers-court-house.tif	GenericFile
und:0k225b0211s		image_1991.xml	GenericFile
und:0k225b0214t		France-Thann-cathedral.jpg	GenericFile
und:0k225b02155		image_2147.xml	GenericFile
und:0k225b0216h		France-Falaise-church-S-Gervais.tif	GenericFile
und:0k225b0217v		image_1717.xml	GenericFile
und:0k225b02186		India-Gwalior-palace-guest-house.jpg	GenericFile
und:0k225b0220r		Italy-Rome-fountain-Triton.jpg	GenericFile
und:0k225b0219j		image_3827.xml	GenericFile
und:0k225b0222f		Italy-Florence-palace-Pitti.tif	GenericFile
und:0k225b02244		Italy-Pistoja-church-S-Andre.jpg	GenericFile
und:0k225b02213		image_1451.xml	GenericFile
und:0k225b0226t		Italy-Rome-church-Trinity-facade.tif	GenericFile
und:0k225b0225g		image_1694.xml	GenericFile
und:0k225b0228h		Italy-church-S-Mary-Organo.jpg	GenericFile
und:0k225b02302		Russia-Zvenigorod-church-S-Savva-int.tif	GenericFile
und:0k225b02333		image_3541.xml	GenericFile
und:0k225b0229v		image_3870.xml	GenericFile
und:0k225b0234f		Spain-Madrid-Escorial2.tif	GenericFile
und:0k225b02364		Turkey-Troy-ruins.jpg	GenericFile
und:0k225b0237g		image_2927.xml	GenericFile
und:0p096684n8k		Mensan and Sisk 2007 testing	GenericFile
und:0p096684p1g	David Dressing	El Salvador Questionnaire 1999.pdf	GenericFile
und:0p096684p2t			Person
und:0p096684p35	Brian Bucher	On the Production of the Light Heavy-Elements (A~90)	Etd
und:0p096684p4h	Patrick Joseph Donoghue	Computational Modeling of Metal Catalyzed Reactions for the Prediction and Improvement of Enantioselectivity	Etd
und:0p096684p5v	Mary Catherine Wagner Fuhs	A Latent Variable Approach to Examining Executive Functioning Development and Emerging Mathematics Skills in Preschoolers at Head Start	Etd
und:0p096684p66	Clinton Waterman	I Blew Up A Regional Airport	Etd
und:0p096684p7j	Allison Olivia Evans	EvansAO042015T	GenericFile
und:0p096684p97	Lisa  Marie DeBeer-Schmitt	DeBeerL042008.pdf	GenericFile
und:0p096684p8w	Jeffrey Howard Green	Work for a New Theory of Modality	Etd
und:0p096684q0f	Gwendolyn Anne Oxenham	Essence Game	Etd
und:0p096684q4t	Jody Samantha Nicholson	Microsoft Word - graduate formating paper.doc	GenericFile
und:0p096684q55	Allison Ann Penner Regier	Abstract	GenericFile
und:0p096684q3g	Jay Peter Giblin	Optical Properties of Single Cadmium Selenide Nanowires: Breaking Through the Limitations of Ensemble Measurements	Etd
und:0p096684q6h	Pauline Bourbon	GNUS AND YOU	GenericFile
und:0p096684q7v	Jason Kistler Keller	Microsoft Word - KellerJK112005.doc	GenericFile
und:0p096684q86	Brian P Dunn	S	GenericFile
und:0p096684q9j	Christine Marie Steeger	Predictors of Maternal Psychological Control: Adolescent Behavioral Antecedents and the Mediating Role of Mother-Adolescent Conflict	Etd
und:0p096684r2f		Technical Report - "Balancing Thread-level and Task-level Parallelism for Data-Intensive Workloads on Clusters and Clouds"	Document
und:0p096684r0r	Colleen Therese Cole	ColeC032011T.pdf	GenericFile
und:0p096684r44	Diane Gram	RSC_CC_C2CC33523A 1..3	GenericFile
und:0p096684s1d		2010 Dissertation and Senior Thesis Camp Feedback Form	GenericFile
und:0p096684r9v		v2mecrit.zip	GenericFile
und:0p096684s2r		Synodus dioecesana Vincennensis	Document
und:0p096684s33		US7928127.pdf	GenericFile
und:0p096684s7g	rjohns15	JohnsonRA012016D.pdf	GenericFile
und:0p096684s8t		Noyola_0021a.jpg	GenericFile
und:0p096684s95		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000006.jpg	GenericFile
und:0p096684t22		zca.xml	GenericFile
und:0p096684t3d	Phillips, Wendell T.	Wendell T. Phillips Papers	FindingAid
und:0p096684t53		Northern Ohio Catholic Churches and Institutional Buildings Collection	FindingAid
und:0p096684t6f		haz.xml	GenericFile
und:0p096684t7s	Franciscus, Peter, 1850-1917.	Peter Franciscus Papers	FindingAid
und:0p096684t84		caa.xml	GenericFile
und:0p096684t9g	Brent, John Carroll.	John Carroll Brent	FindingAid
und:0p096684v11	Allert Brown-Gort	The State of Latino Chicago 2010: The New Equation	Document
und:0p096684v6r	Thomas A. Stapleford	Aftershocks from a Revolution: Ordinal Utility and Cost-of-Living Indexes	Article
und:0p096684v9s	Spiegelman, Art (American illustrator and cartoonist, 1948-)	Race and Ethnicity. Hasidic Kiss	Image
und:0p096684w5q	Gorski, Eugene F.	Eugene F. Gorski Papers	FindingAid
und:0p096685811		Belgium-Brussells-palace-Justice.jpg	GenericFile
und:0p09668582c		image_2994.xml	GenericFile
und:0p09668583q		Egypt-Karnak-temple-Amon-ruins.tif	GenericFile
und:0p09668585d		Germany-Frankfurt-old-houses.jpg	GenericFile
und:0p09668586r		France-Paris-fountain-Place-Concorde.jpg	GenericFile
und:0p096685873		image_2584.xml	GenericFile
und:0p09668588f		France-Fontainebleau-castle-int2.tif	GenericFile
und:0p096685900		France-Caen-church-S-Pierre-choir.jpg	GenericFile
und:0p09668591b		image_2326.xml	GenericFile
und:0p09668592p		France-Montbard-Fontenay-Abbey.tif	GenericFile
und:0p09668594c		France-Paris-Hospital-Hotel-Dieu.jpg	GenericFile
und:0p09668595q		image_2044.xml	GenericFile
und:0p096685962		France-Beauvais-court-house-former-bishops-palace.tif	GenericFile
und:0p09668598r		Greece-Athens-Erechtheion-West-Front.tif	GenericFile
und:0p096685993		image_2847.xml	GenericFile
und:0p096685b09		Palestine-Bethlehem-church-Nativity-int-Crypt-stair.tif	GenericFile
und:0p096685b1n		image_1060.xml	GenericFile
und:0p096685b20		Italy-Paestum-Temple-Neptune-int.tif	GenericFile
und:0p096685b4p		Italy-Padua-palace-Consiglio.jpg	GenericFile
und:0p096685b51		image_1603.xml	GenericFile
und:0p096685b6c		Italy-Venice-palace-Papodopoli.tif	GenericFile
und:0p096685b82		Italy-Syracuse-fountain-Arethusa.jpg	GenericFile
und:0p096685b9d		image_1307.xml	GenericFile
und:0p096685c0m		Peru-Arequipa-cathedral.tif	GenericFile
und:0p096685c40		Switzerland-Chillon-castle-int.tif	GenericFile
und:0p096685c6p		Spain-Cadiz-church-S-Joseph.jpg	GenericFile
und:0p096685c71		image_3736.xml	GenericFile
und:0p096685c8c		UK-England-London-tower.tif	GenericFile
und:0p096685d18		Laurie McGowan	Profile
und:0r967367x9z	Lifshits, Vladimir (1913-1978)	Vladimir Lifshits, Asya Genkina, and Lev Loseff Papers	FindingAid
und:0r967367z2v	David Dressing	el_salvador_decentralization_1999_export_version_zd.dta	GenericFile
und:0r967367z36		Yue Huang	Profile
und:0r967367z4j	Brian Bucher	raction	GenericFile
und:0r967367z5w	Patrick Joseph Donoghue	Microsoft Word - DonoghuePJ042008.doc	GenericFile
und:0r967367z67	Mary Catherine Wagner Fuhs	STEP 1: CFA and MI for IC and WM (all behavioral measures)	GenericFile
und:0r967367z7k	Clinton Waterman	I Blew Up a	GenericFile
und:0r967367z98	Jeffrey Howard Green	Microsoft Word - GreenJ.doc	GenericFile
und:0r967367z8x	Deqiang Chen	Noncoherent Communication Theory for Cooperative Diversity in Wireless Networks	Etd
und:0r96736800r	Margaret E. Uttke	New Directions in Editing Renaissance Drama: Reading, Performance, and the Digital Age	Etd
und:0r967368013	Gwendolyn Anne Oxenham	I said it and I meant it and he could tell	GenericFile
und:0r967368044	Jay Peter Giblin	GNUS AND YOU	GenericFile
und:0r96736805g	Brent Spanjersberg Mitchell	A Nonlinear Constitutive Model to Predict the Stress Strain Behavior of Small Intestinal Submucosa	Etd
und:0r96736808h	Brian D. Fisher	Surface-Functionalized Fish Bone to Stabilize Arsenic and Tungsten Removal from Groundwater	Etd
und:0r96736806t	Paul Carl Stey	The Moral Faculty in Adolescents: Investigating Age Differences in the Application and Justification of Three Principles of Harm	Etd
und:0r96736809v	Christopher Jason Patrick	The causes and consequences of between-stream variation in aquatic macroinvertebrate communities in stream networks	Etd
und:0r967368102	Christine Marie Steeger	Adolescent Aggression and Depression Predict Maternal Psychological Control: The Intervening Role of Mother-Child Conflict	GenericFile
und:0r967368133	Olivia Choudhury	TechnicalReport.pdf	GenericFile
und:0r96736814f	Haipeng Cai	Cost-Effective Dependency Analysis for Reliable Software Evolution	Etd
und:0r96736815s	Seth Brown	Gauging electronic dissymmetry in bis-chelates of titanium(IV) using sterically and electronically variable 2,2′-biphenoxides	Article
und:0r96736820c		v2meharjrn.zip	GenericFile
und:0r967368222	William A. O'Brien	Toward Direct Bandgap Germanium Optoelectronics	Etd
und:0r96736823d		Synodus dioecesana Vincennensis prima	GenericFile
und:0r967368253	lmaccolm	MacColmanL062016T.pdf	GenericFile
und:0r967368284	evanhooz	VanhoozerE082016D.pdf	GenericFile
und:0r96736829g		Noyola_0022a.jpg	GenericFile
und:0r96736830p		JUNG/JPEG/2015_Fall_EALJ_10151_20251_Jung_000007.jpg	GenericFile
und:0r967368311	hlu1	LuH112016D.pdf	GenericFile
und:0r96736833q	Sullivan, Mary	Mary Sullivan Papers	FindingAid
und:0r96736835d	University of Notre Dame. President Emeritus Hesburgh.	Notre Dame President Emeritus Hesburgh Records	FindingAid
und:0r967368342		wtp.xml	GenericFile
und:0r96736836r		occ.xml	GenericFile
und:0r967368373	University of Notre Dame Archives	Holy Card Collection	FindingAid
und:0r96736838f		frn.xml	GenericFile
und:0r96736839s	Cadotte Family.	Cadotte Family Papers	FindingAid
und:0r967368400		bet.xml	GenericFile
und:0r96736842p		slc2010.pdf	GenericFile
und:0r96736847d	Thomas A. Stapleford	Microsoft Word - Stapleford, Aftershocks from a Revolution (JHET, 2011)	GenericFile
und:0r96736853b	lswartz1	SwartzLW022017D.pdf	GenericFile
und:0r967368509		asl-20402.jpg	GenericFile
und:0r967368551	Sr. Marie Augusta Neal	The Conference of Major Superiors of Women (CMSW) Sisters' Survey of 1967	Dataset
und:0r96736856c		efg.xml	GenericFile
und:0r967368j12		Algeria-Timgad-forum.jpg	GenericFile
und:0r967368j3r		Belgium-Mons-cathedral-S-Wandru2.tif	GenericFile
und:0r967368j2d		image_3063.xml	GenericFile
und:0r967368j5f		Egypt-Beni-Hassan-tomb-entrance.jpg	GenericFile
und:0r967368j74		image_1818.xml	GenericFile
und:0r967368j6s		image_3386.xml	GenericFile
und:0r967368j8g		France-Versailles-hamlet-mill.tif	GenericFile
und:0r967368k01		France-Avignon-Palace-Popes-Audience-Hall.jpg	GenericFile
und:0r967368k2q		France-Anet-castle-entrance.tif	GenericFile
und:0r967368k1c		image_2522.xml	GenericFile
und:0r967368k4d		France-Poitiers-house-Jean-Beauce.jpg	GenericFile
und:0r967368k5r		image_1838.xml	GenericFile
und:0r967368k63		France-Thann-cathedral.tif	GenericFile
und:0r967368k8s		France-Fecamp-church-S-Stephen.jpg	GenericFile
und:0r967368m0b		India-Gwalior-palace-guest-house.tif	GenericFile
und:0r967368m21		Italy-Rome-fountain-Triton.tif	GenericFile
und:0r967368m4q		Italy-Florence-palace-Pitti2.jpg	GenericFile
und:0r967368m6d		Italy-Pistoja-church-S-Andre.tif	GenericFile
und:0r967368m52		image_1634.xml	GenericFile
und:0r967368n0n		Italy-church-S-Mary-Organo.tif	GenericFile
und:0r967368m83		Italy-Rome-church-S-Cecilia-Trastevere.jpg	GenericFile
und:0r967368m9f		image_1480.xml	GenericFile
und:0r967368n2b		Russia-Ostankino-church.jpg	GenericFile
und:0r967368n6q		Spain-Madrid-Escorial3.jpg	GenericFile
und:0r967368n72		image_3283.xml	GenericFile
und:0r967368n8d		Turkey-Troy-ruins.tif	GenericFile
und:0r967368p19			GenericFile
und:0r967368p2n		Professor Emeritus of Political Science and Peace Studies	Person
und:0v838051700	Kenneth Kinslow	mse_ree_loseff.xml	GenericFile
und:0v83805171b		V-Dem Codebook v.1 (2014)	GenericFile
und:0v838051731	David Dressing	el_salvador_national_1999_export_version_zd.dta	GenericFile
und:0v83805174c			Person
und:0v838051762	Daniel Anthony Duffin	Feed-Forward Adaptive-Optic Correction of a Weakly-Compressible High-Subsonic Shear Layer	Etd
